tm,adv,coor,delay,adv.input,coor.input,delay.input,hyl,gyzjz,hyzzl,x12hyl,x12gyzjz,x12hyzzl,kyl,kyzzl,gdzctz,x12kyl,x12kyzzl,x12gdzctz,gc,ym,yy,hlfdl,x12gc,x12ym,x12yy,x12hlfdl
2007/12/1,0,0,0,0,0,0,2.107661986,17.51122371,1690.164756,1.012424601,0.99177388,1.014517244,1.183427585,4066.231639,2086260.246,1.011917104,1.174636704,1.189215554,4968.53419,20338.00478,2826.539104,2368.747616,1.006212112,1.017665847,1.001536552,1.008570185
2008/1/1,0,0,0,0,0,0,2.125407823,17.03323292,1704.861594,1.011783964,0.985798032,1.015402061,1.18828485,4095.542577,2125113.88,1.009559612,1.172874371,1.197309951,4974.89268,20696.30426,2851.463068,2385.071014,1.006872619,1.018247553,0.993761519,1.006969263
2008/2/1,0,0,0,0,0,0,2.139225146,16.57849887,1718.314187,1.010534639,0.978527706,1.015706962,1.194012255,4163.750043,2186222.271,1.00792111,1.170762033,1.205437365,4988.491948,21069.45785,2867.101364,2401.631208,1.00595307,1.018376888,0.981843259,1.004889201
2008/3/1,0,0,0,0,0,0,2.148038127,16.2128559,1731.024837,1.008505951,0.969074283,1.015078262,1.198606043,4248.680841,2287470.941,1.007118468,1.16889542,1.212956537,5010.137855,21401.68053,2875.279205,2416.375714,1.003296363,1.017484129,0.979740617,1.001855429
2008/4/1,0,0,0,0,0,0,2.15207784,15.9232765,1744.29586,1.005627655,0.957127538,1.013172885,1.203294247,4321.231063,2456009.697,1.007340218,1.167826496,1.219416241,5023.148129,21678.7128,2880.110485,2424.773473,0.999262301,1.015541086,0.995088428,0.99751369
2008/5/1,0,0,0,0,0,0,2.153328231,15.52804587,1757.538684,1.00208915,0.945275459,1.00994951,1.208508758,4361.646228,2698670.567,1.008178521,1.167562763,1.223542045,5004.497383,21880.2124,2885.460224,2424.830859,0.994655256,1.012677595,1.02058234,0.992306762
2008/6/1,0,0,0,0,0,0,2.152958342,14.85734524,1766.69828,0.998432058,0.934619819,1.00572936,1.214776207,4373.101316,3002464.162,1.009131945,1.168221951,1.225128879,4945.274911,22010.34756,2889.145525,2410.223775,0.989947388,1.008984357,1.040292374,0.986522593
2008/7/1,0,0,0,0,0,0,2.149713503,13.8500901,1765.81718,0.99517761,0.926240023,1.000977158,1.220565526,4378.619239,3310231.635,1.010176342,1.169633746,1.223360619,4851.143825,22025.77253,2886.235387,2375.672207,0.985549855,1.004370585,1.050697039,0.980786599
2008/8/1,0,0,0,0,0,0,2.138768635,12.56201552,1749.584109,0.992833973,0.921869637,0.99622563,1.226204016,4378.536033,3584202.235,1.010670949,1.170479435,1.219698466,4738.081462,21905.16472,2872.620832,2322.874801,0.982451499,0.999585048,1.04482417,0.975863767
2008/9/1,0,0,0,0,0,0,2.116980375,11.16832995,1719.514131,0.991786078,0.922581512,0.992110421,1.233521209,4367.214027,3849773.328,1.010237591,1.170100156,1.216136318,4643.456274,21679.28172,2845.55283,2258.635284,0.981361897,0.99552565,1.022233345,0.97212184
2008/10/1,0,0,0,0,0,0,2.085368562,9.888905038,1681.856004,0.992254543,0.929240544,0.989358339,1.240259217,4361.619269,4123997.642,1.008974145,1.168329609,1.21188005,4604.969426,21468.08483,2809.61349,2200.97368,0.982921668,0.992728394,0.984425733,0.969637679
2008/11/1,0,0,0,0,0,0,2.04963646,8.848862972,1644.547966,0.994224456,0.942094588,0.988444639,1.244927267,4391.545738,4413608.175,1.006673181,1.163995538,1.206533591,4634.031593,21383.80415,2778.050404,2161.831076,0.987290244,0.9916354,0.94303659,0.968843124
2008/12/1,0,0,0,0,0,0,2.01827298,8.123661884,1615.460345,0.997535789,0.960788389,0.989699591,1.250802169,4443.306661,4702040.952,1.003808908,1.15870397,1.19835113,4717.023526,21483.43097,2763.665756,2144.584836,0.994047165,0.992204891,0.916156256,0.969847995
2009/1/1,0,0,0,0,0,0,1.999420729,7.725703744,1599.730991,1.001677724,0.985035343,0.992789543,1.257826206,4480.598785,4984947.684,1.001105134,1.153928398,1.187118522,4833.334019,21794.61099,2774.890582,2152.265944,1.002411809,0.994505441,0.920794721,0.972865281
2009/2/1,0,0,0,0,0,0,1.997989206,7.610591889,1598.37429,1.006199549,1.013437602,0.997087206,1.262083076,4482.836479,5255839.479,0.999478212,1.150714996,1.175344188,4969.887471,22315.09211,2815.008776,2183.588488,1.011372484,0.997918068,0.958993918,0.977507958
2009/3/1,0,0,0,0,0,0,2.014983348,7.733471027,1610.063941,1.010634559,1.043586578,1.002052954,1.264310587,4452.246544,5482990.805,0.998657586,1.150957035,1.165115164,5120.936741,22991.97268,2880.720839,2227.861613,1.019732667,1.002259331,1.011505896,0.983638286
2009/4/1,0,0,0,0,0,0,2.046993672,8.087282277,1630.860702,1.014531877,1.07254331,1.007041685,1.26254035,4413.332746,5634753.552,0.99857177,1.15509528,1.157300247,5288.012658,23691.63853,2963.382318,2281.67648,1.026214771,1.006823122,1.057261493,0.990602037
2009/5/1,0,0,0,0,0,0,2.087826283,8.770181966,1658.645183,1.017524187,1.097180854,1.01149769,1.258088346,4396.751902,5708931.458,0.99955102,1.162031522,1.149866369,5474.428896,24305.19935,3053.005809,2338.608173,1.030000423,1.01130629,1.093742769,0.998064973
2009/6/1,0,0,0,0,0,0,2.129792048,9.825631462,1689.971272,1.019348261,1.115598304,1.014856451,1.255650141,4413.048307,5699780.511,1.001390364,1.169357438,1.142161479,5677.283519,24825.70209,3139.52762,2402.291054,1.031094852,1.01520886,1.123064759,1.005887986
2009/7/1,0,0,0,0,0,0,2.168715554,11.21948188,1722.195484,1.019921733,1.127077019,1.016824854,1.257185633,4439.435574,5621257.076,1.004069153,1.174961999,1.134356584,5889.102897,25251.40584,3213.87175,2480.783307,1.030023964,1.018256046,1.141578708,1.013815188
2009/8/1,0,0,0,0,0,0,2.203087806,12.81683527,1755.156367,1.019376882,1.130982504,1.017470556,1.263081333,4456.332468,5511706.678,1.007800933,1.174431573,1.126687189,6097.374187,25660.33409,3270.236689,2573.12297,1.027779638,1.020009408,1.143203435,1.0210094
2009/9/1,0,0,0,0,0,0,2.233322465,14.35682834,1786.263006,1.018030692,1.127439494,1.017019487,1.271524037,4452.254222,5405878.999,1.012231282,1.168579374,1.119486001,6280.915314,26055.72346,3308.622483,2671.105829,1.024937435,1.020226081,1.115945918,1.026447274
2009/10/1,0,0,0,0,0,0,2.260818105,15.58804685,1811.171322,1.016279351,1.117246072,1.01599021,1.283055161,4443.857896,5324588.887,1.017068903,1.162689092,1.114592631,6410.084504,26458.47094,3332.28209,2756.99166,1.021752248,1.019614569,1.044748636,1.029561783
2009/11/1,0,0,0,0,0,0,2.287618515,16.42658533,1829.573636,1.014417429,1.101290564,1.014595616,1.295945428,4434.904556,5324141.7,1.02188782,1.161953962,1.113261553,6484.295908,26852.06291,3346.055254,2818.750213,1.018392325,1.018434655,0.941645567,1.030631793
2009/12/1,0,0,0,0,0,0,2.314772479,16.9569605,1843.735556,1.012528648,1.080437114,1.01287045,1.307958402,4445.100783,5408276.89,1.026197078,1.167963168,1.11600978,6523.56191,27207.01208,3359.110518,2856.244406,1.014909529,1.016506898,0.850653423,1.02952194
2010/1/1,0,0,0,0,0,0,2.341229885,17.20570376,1856.454478,1.010760186,1.056913195,1.011071653,1.319694711,4491.165709,5577740.64,1.029676743,1.179000289,1.122879063,6550.127271,27443.60857,3377.450245,2869.110202,1.011893903,1.014421555,0.812120599,1.026447673
2010/2/1,0,0,0,0,0,0,2.364981669,17.17607497,1868.699569,1.009089005,1.033245332,1.009315517,1.333634626,4573.504648,5764004.164,1.031679752,1.190780479,1.132951966,6572.470945,27527.05506,3402.397347,2854.140854,1.00954622,1.012836653,0.849443862,1.021981454
2010/3/1,0,0,0,0,0,0,2.384011575,16.91610539,1879.482094,1.007653753,1.012036919,1.007598366,1.349524751,4677.503279,5976585.111,1.032020132,1.197846392,1.144960043,6602.808258,27543.33502,3429.904541,2822.85583,1.008091501,1.011788072,0.949744558,1.016887503
2010/4/1,0,0,0,0,0,0,2.39775742,16.45513322,1887.730157,1.006496232,0.995557059,1.006125661,1.364732904,4782.469931,6238972.276,1.030727383,1.197665998,1.156732397,6640.682745,27612.84725,3454.043308,2788.837578,1.007620917,1.011497616,1.071332522,1.011987426
2010/5/1,0,0,0,0,0,0,2.406914526,15.81982346,1892.591928,1.005586571,0.985105009,1.005025097,1.378020336,4876.066436,6581804.447,1.027737063,1.192297783,1.167391073,6666.930793,27782.1732,3473.748809,2759.795249,1.008121295,1.011658845,1.176951622,1.00803859
2010/6/1,0,0,0,0,0,0,2.413763433,15.07264302,1895.249186,1.004821505,0.980403695,1.004249673,1.386919198,4951.359706,6996546.516,1.023560627,1.185788169,1.17611752,6669.064667,28054.33614,3492.282028,2742.124958,1.009188699,1.012145729,1.250329113,1.005407542
2010/7/1,0,0,0,0,0,0,2.418766028,14.33320796,1896.569864,1.004146042,0.980607994,1.003799048,1.393297688,4999.727882,7428509,1.018893298,1.181010103,1.180793751,6645.755781,28476.88944,3514.335687,2733.641173,1.010804497,1.013116904,1.287458781,1.004434408
2010/8/1,0,0,0,0,0,0,2.422833487,13.72654997,1896.570454,1.003635005,0.984659431,1.003800259,1.398452018,5028.973159,7796047.472,1.013950696,1.179168062,1.180478627,6615.78992,28993.6722,3544.3612,2736.30239,1.012938921,1.014749786,1.285500406,1.005202012
2010/9/1,0,0,0,0,0,0,2.428355969,13.41488236,1898.813355,1.003407776,0.990790388,1.004538916,1.405103136,5024.747441,8041456.337,1.009674378,1.179068465,1.174420093,6611.066656,29493.96087,3583.197066,2752.989148,1.015222446,1.016640454,1.233673423,1.007206926
2010/10/1,0,0,0,0,0,0,2.437833784,13.41324639,1908.64838,1.003500112,0.997321676,1.006062363,1.414786006,4947.445577,8187962.131,1.006705198,1.17484478,1.162017267,6663.717323,29915.8537,3626.209459,2783.903511,1.017371298,1.018468752,1.109156617,1.010131951
2010/11/1,0,0,0,0,0,0,2.452055703,13.57866338,1925.864771,1.003844028,1.00302307,1.008064263,1.428704151,4825.264416,8248122.748,1.004960762,1.167606451,1.143415086,6768.758199,30219.08545,3666.432963,2825.948548,1.019185003,1.019803049,0.931354303,1.013823359
2010/12/1,0,0,0,0,0,0,2.470826444,13.72712197,1946.708397,1.004295025,1.007841883,1.010102937,1.447779411,4751.287779,8184099.96,1.005101592,1.162503132,1.119477372,6900.33244,30456.49061,3698.478874,2874.098559,1.020653191,1.020636492,0.771828058,1.01776586
2011/1/1,0,0,0,0,0,0,2.493425098,13.83859987,1967.521109,1.004627908,1.011211806,1.011642403,1.468732049,4802.299563,8002105.604,1.006914304,1.162735722,1.091712974,7031.734789,30679.61503,3720.655211,2932.703996,1.021368191,1.020810082,0.695727042,1.021246529
2011/2/1,0,0,0,0,0,0,2.518465114,13.97263401,1987.896181,1.00481288,1.01196793,1.012571678,1.490758624,4980.549895,7722105.285,1.009482237,1.167959162,1.063115631,7143.247365,30935.91897,3735.105014,3002.742947,1.021024297,1.020020878,0.744334093,1.023558293
2011/3/1,0,0,0,0,0,0,2.543581761,14.10341748,2007.946783,1.004759333,1.009933253,1.012690959,1.511982448,5210.195729,7346642.793,1.011936355,1.174481303,1.036442356,7225.237397,31247.02709,3745.562289,3077.364199,1.019374586,1.018164372,0.904300101,1.024475738
2011/4/1,0,0,0,0,0,0,2.567030072,14.21610097,2027.889201,1.004436974,1.005551673,1.011881996,1.530002767,5394.449232,6829719.519,1.013934236,1.178694802,1.014175632,7284.99989,31564.41046,3753.885464,3147.572125,1.016347573,1.01487465,1.118792272,1.024180277
2011/5/1,0,0,0,0,0,0,2.586352383,14.32184104,2046.418213,1.003922395,1.000540609,1.010136862,1.546372662,5487.302504,6172644.736,1.014963456,1.181228472,0.999710959,7346.111254,31877.9877,3755.700231,3211.311495,1.012418777,1.010448182,1.340436063,1.022946462
2011/6/1,0,0,0,0,0,0,2.598885231,14.37800235,2061.088672,1.00328363,0.99597622,1.00768866,1.561840664,5533.146257,5443535.611,1.014942894,1.185569221,0.994687901,7407.31098,32105.67607,3748.523399,3258.626473,1.008313617,1.005114442,1.510482879,1.020714959
2011/7/1,0,0,0,0,0,0,2.604277258,14.29937123,2070.357741,1.002648381,0.9917722,1.004989866,1.574715641,5602.921938,4759621.97,1.013753534,1.190191346,0.99941363,7452.83977,32100.60101,3735.514519,3281.780856,1.004414849,0.999634677,1.58177226,1.017361237
2011/8/1,0,0,0,0,0,0,2.602261707,14.06788028,2072.90593,1.002114104,0.987563555,1.002440231,1.584554352,5663.219285,4219300.639,1.011706916,1.193772734,1.012487134,7471.590378,31837.76456,3719.711073,3281.281867,1.000875292,0.994639747,1.542932024,1.012610132
2011/9/1,0,0,0,0,0,0,2.593108192,13.745913,2069.435075,1.001787615,0.983717108,1.000405795,1.589413697,5628.398416,3881825.466,1.009170675,1.191165719,1.03236668,7455.097071,31436.7513,3709.879054,3259.569377,0.997820271,0.990859009,1.404882861,1.006859905
2011/10/1,0,0,0,0,0,0,2.581521914,13.43242668,2062.446561,1.001568726,0.980386245,0.998826682,1.58593188,5428.664226,3779391.681,1.006489293,1.175967049,1.057321427,7422.140179,30970.06284,3712.477609,3233.044084,0.995397613,0.988473308,1.183691554,1.000972117
2011/11/1,0,0,0,0,0,0,2.572953067,13.23550746,2056.575833,1.001341865,0.977056459,0.997490981,1.577348077,5104.081584,3848601.95,1.004288011,1.15065363,1.084231317,7408.337745,30554.03352,3727.730138,3212.108734,0.993525308,0.987307189,0.92606924,0.995167289
2011/12/1,0,0,0,0,0,0,2.571478932,13.15854005,2056.781352,1.001117535,0.973508152,0.99627391,1.565111606,4815.467162,4033175.188,1.002790488,1.126306999,1.112019995,7439.97739,30282.16036,3748.828554,3202.105238,0.992259676,0.987734993,0.717431036,0.989895703
2012/1/1,0,0,0,0,0,0,2.576450651,13.06104332,2063.102195,1.000967215,0.970029255,0.995211448,1.554817863,4726.259557,4237284.901,1.00197028,1.115878609,1.139803302,7515.138961,30192.37662,3769.224427,3199.500105,0.991846044,0.99029418,0.60700117,0.985982531
2012/2/1,0,0,0,0,0,0,2.58363395,12.77133059,2069.769088,1.000919133,0.967343037,0.994355401,1.551301699,4892.529614,4393335.322,1.001976317,1.124382397,1.164973778,7620.684345,30250.4059,3782.390706,3198.745611,0.992123496,0.994323587,0.600412506,0.983536409
2012/3/1,0,0,0,0,0,0,2.587722499,12.23932811,2071.191009,1.001051968,0.966750203,0.994097458,1.55503531,5216.732012,4481685.948,1.003149653,1.145766475,1.185557265,7726.668568,30364.23896,3783.659903,3192.984139,0.993310516,0.999090483,0.760434383,0.983025688
2012/4/1,0,0,0,0,0,0,2.582538154,11.5008294,2063.099746,1.00134994,0.96894184,0.994683006,1.567252513,5528.476459,4564996.582,1.005370268,1.169230814,1.199227154,7803.965343,30456.65428,3779.008729,3173.260888,0.995553145,1.003847298,1.141163169,0.984272792
2012/5/1,0,0,0,0,0,0,2.564342122,10.67690799,2043.694958,1.001805972,0.97280843,0.996100511,1.580947279,5705.298097,4745970.445,1.008442658,1.188121286,1.204906718,7843.072825,30487.40386,3776.560508,3140.101853,0.998678552,1.007238521,0.563490418,0.987433936
2012/6/1,0,0,0,0,0,0,2.536030668,9.969633887,2016.673413,1.002331498,0.977683239,0.998158533,1.590161102,5792.942419,5065722.526,1.012199967,1.203224647,1.202355536,7867.336563,30456.58847,3786.241643,3106.944684,1.002208248,1.008432692,0.959917766,0.992740748
2012/7/1,0,0,0,0,0,0,2.506077809,9.535821685,1990.267396,1.002829174,0.983285359,1.000541092,1.597025586,5883.701382,5470858.067,1.015811587,1.216960559,1.19348525,7903.94983,30442.41295,3815.675736,3087.614436,1.005918743,1.007057695,1.158131441,0.999962405
2012/8/1,0,0,0,0,0,0,2.484894711,9.393860844,1973.972331,1.003136558,0.989199389,1.002751649,1.604241225,5984.880065,5871371.314,1.018767139,1.22539362,1.182360794,7968.544228,30459.25046,3866.751848,3088.198098,1.009208771,1.003282634,1.356345115,1.008319433
2012/9/1,0,0,0,0,0,0,2.479950672,9.446071669,1972.322148,1.00304335,0.994345223,1.004376335,1.612608725,5970.77659,6121485.121,1.020860567,1.216761048,1.170689039,8069.726188,30484.3663,3928.383174,3110.943744,1.011747451,0.997742563,46.82868825,1.016876979
2012/10/1,0,0,0,0,0,0,2.490744885,9.572017545,1983.592495,1.002475403,0.99865323,1.005037669,1.627794053,5749.718705,6100482.645,1.021597985,1.184143201,1.159654747,8194.174729,30475.96157,3986.031388,3147.649261,1.013439053,0.99123934,188.2139811,1.025294173
2012/11/1,0,0,0,0,0,0,2.510207243,9.66577258,2001.111372,1.001517382,1.00215449,1.004734396,1.650428395,5258.234523,5824817.452,1.021516925,1.123847315,1.149604036,8318.6861,30419.58214,4027.527792,3190.183975,1.014298934,0.985041731,386.0136645,1.032752827
2012/12/1,0,0,0,0,0,0,2.52687776,9.663991882,2014.768103,1.000373543,1.004684425,1.003757666,1.674154273,4517.880575,5440060.293,1.020984515,1.040826158,1.13927451,8429.037919,30303.58507,4043.815434,3232.727202,1.014405503,0.980612963,539.047511,1.038477901
2013/1/1,0,0,0,0,0,0,2.530966804,9.58261142,2017.307394,0.999271662,1.006238096,1.002451676,1.696587377,3641.207057,5118577.255,1.01982459,0.961365508,1.129943305,8511.80342,30160.57711,4033.039503,3265.287562,1.01397754,0.978230052,563.2656077,1.042007363
2013/2/1,0,0,0,0,0,0,2.519381385,9.434913026,2008.213008,0.998524374,1.007521176,1.001282506,1.713541325,2761.764569,4995044.101,1.018363578,0.915234018,1.124196034,8559.417459,30027.44869,4005.646892,3286.888253,1.013364838,0.978126353,451.460419,1.04379734
2013/3/1,0,0,0,0,0,0,2.495770709,9.317973705,1990.788596,0.998282175,1.008534753,1.000506637,1.724085596,1998.080777,5108086.144,1.017328613,0.91566627,1.122182153,8581.272515,29890.38451,3980.389575,3308.094642,1.012827516,0.980601918,273.3057007,1.043842597
2013/4/1,0,0,0,0,0,0,2.471799458,9.326420341,1972.477524,0.998583301,1.009002867,1.000325537,1.732209485,1462.549692,5379815.062,1.01670873,0.953739787,1.124919523,8604.806634,29759.91679,3967.202159,3341.432221,1.012387764,0.985801004,123.1660613,1.042359302
2013/5/1,0,0,0,0,0,0,2.461513631,9.495628021,1963.068574,0.999339194,1.008395775,1.000682232,1.739963923,1182.374515,5621288.92,1.016667399,0.999412817,1.129927212,8656.021296,29673.8441,3970.136776,3391.675884,1.011914495,0.993539602,50.12038559,1.039156927
2013/6/1,0,0,0,0,0,0,2.472576595,9.785189762,1967.282107,1.000394182,1.006167606,1.001479166,1.749715109,1063.076975,5722704.769,1.017465081,1.025703573,1.135634889,8749.687433,29676.11165,3985.724455,3454.52438,1.011335366,1.003096253,18.88469079,1.034275005
2013/7/1,0,0,0,0,0,0,2.501455512,10.10298066,1982.850238,1.001575084,1.002869623,1.002498508,1.760682197,967.0599189,5705186.129,1.019023472,1.02471884,1.14080804,8885.541485,29771.65478,4001.171857,3521.797376,1.010513363,1.013048514,10.09179742,1.028082144
2013/8/1,0,0,0,0,0,0,2.53839018,10.3228428,2002.640992,1.00264575,0.999091822,1.003395521,1.773087001,893.4589245,5604880.32,1.021364396,1.019226818,1.142975498,9045.637554,29988.08721,4008.300787,3578.960076,1.009520978,1.021646988,5.695350741,1.021266197
2013/9/1,0,0,0,0,0,0,2.56993536,10.31565299,2017.227974,1.003317028,0.995465892,1.003648086,1.787283703,890.0764668,5498653.998,1.023819118,1.047675822,1.142299064,9186.906972,30289.57395,4004.290543,3615.934272,1.00837595,1.027605164,3.497127399,1.014890105
2013/10/1,0,0,0,0,0,0,2.5824701,10.05537394,2017.463585,1.003458242,0.991813397,1.002994649,1.802208918,997.3212269,5421295.59,1.026136525,1.145941072,1.139793771,9268.478756,30638.79891,3994.325268,3628.14502,1.006942983,1.030419098,1.298904058,1.009238888
2013/11/1,0,0,0,0,0,0,2.568867932,9.60655247,1998.88474,1.003172284,0.988736689,1.001642185,1.81676311,1226.689218,5386691.946,1.028135401,1.304629016,1.139595083,9275.441815,30954.77754,3985.66093,3618.546179,1.005407747,1.030298296,0.941111573,1.004411883
2013/12/1,0,0,0,0,0,0,2.532843606,9.099535589,1964.194297,1.00263212,0.987205297,0.999917324,1.835800602,1519.035717,5346955.335,1.029080417,1.471259509,1.144907127,9217.17318,31123.34605,3987.164646,3593.441311,1.004056037,1.027300831,0.638974668,1.000580539
2014/1/1,0,0,0,0,0,0,2.485352264,8.710684142,1921.65021,1.002106585,0.98753746,0.998442774,1.859439918,1770.299764,5273085.492,1.028792653,1.579572201,1.154151894,9135.324489,31075.45668,4003.952513,3567.390456,1.002874707,1.021548066,0.489554332,0.997708368
2014/2/1,0,0,0,0,0,0,2.439357415,8.600054767,1882.730433,1.001746314,0.989719556,0.997619115,1.883047152,1886.82501,5194969.784,1.027356295,1.585974363,1.164897242,9075.647145,30820.85586,4032.921098,3549.790758,1.001977417,1.014234137,0.528049171,0.995829637
2014/3/1,0,0,0,0,0,0,2.407158816,8.720385678,1856.679244,1.001641978,0.993582197,0.997610509,1.906894795,1836.906761,5200561.071,1.025190651,1.493603962,1.174699153,9061.473164,30455.85093,4065.559265,3535.876214,1.001778487,1.007391486,0.809936006,0.995221316
2014/4/1,0,0,0,0,0,0,2.394956463,8.92353484,1848.090773,1.001774662,0.997743233,0.998404841,1.929498933,1656.598431,5376402.691,1.023046072,1.341411308,1.181509709,9096.086387,30073.87702,4098.847988,3517.843363,1.002451895,1.002466309,1.290813377,0.996014305
2014/5/1,0,0,0,0,0,0,2.400710695,9.069856803,1853.962881,1.001979747,1.00164642,0.999837047,1.950615214,1434.696977,5796422.199,1.021530039,1.183391995,1.185684492,9165.488382,29677.18321,4134.547457,3493.522637,1.003974398,1.001084856,1.958814316,0.998482901
2014/6/1,0,0,0,0,0,0,2.417977018,9.020021391,1868.387664,1.001897478,1.005259007,1.001231226,1.969884513,1252.966686,6363158.899,1.020126077,1.059988209,1.188337374,9246.570057,29320.1486,4168.406667,3461.213982,1.00626477,1.004287152,2.571505108,1.001821888
2014/7/1,0,0,0,0,0,0,2.435849386,8.735499793,1882.776454,1.001214594,1.006344986,1.001921871,1.985776373,1122.138701,6891214.958,1.020144104,1.003082086,1.190410617,9320.804848,29125.18638,4197.022507,3431.760225,1.008433589,1.011864422,2.853407144,1.005093912
2014/8/1,0,0,0,0,0,0,2.444062053,8.315579658,1889.844562,0.999827919,1.006063887,1.001717454,2.001044454,991.0259366,7252444.497,1.02104248,1.008089703,1.189173369,9380.239422,29112.23587,4217.43641,3416.179088,1.010612865,1.023057666,2.688928844,1.00856136
2014/9/1,0,0,0,0,0,0,2.439244915,7.906579547,1888.025306,0.998041317,1.005825301,1.000749317,2.01857725,825.2817977,7404663.545,1.022811827,1.040061051,1.18610619,9437.179624,29248.5867,4228.907724,3417.390179,1.012893803,1.036832953,2.138050286,1.012356875
2014/10/1,0,0,0,0,0,0,2.426063397,7.569396889,1880.614406,0.996126955,1.006444244,0.999357066,2.038242459,633.8954393,7378735.499,1.024122775,1.081087107,1.180700371,9499.038584,29479.41323,4231.730861,3433.356047,1.015534907,1.052261288,1.486788601,1.016765106
2014/11/1,0,0,0,0,0,0,2.40818374,7.304213903,1870.901619,0.993919926,1.008474279,0.997488568,2.058125034,444.1254947,7263315.021,1.027052899,1.133640259,1.184920929,9561.836635,29775.79503,4228.119552,3458.934221,1.018553609,1.067263605,0.868894869,1.021246429
2014/12/1,0,0,0,0,0,0,2.386658074,7.115485088,1858.608471,0.9927549,1.008634742,0.996963801,2.079443593,265.6702415,7044681.292,1.033106856,1.190828721,1.179731299,9625.49522,30101.3383,4220.359046,3486.247959,1.021438248,1.088604904,0.284556368,1.027597627
